step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1590,0.979,0.0169,0.0516575388610363,5e-05,,,,,,,,,,,,,,,,,
1600,0.985,0.0163,0.09245900809764862,5e-05,,,,,,,,,,,,,,,,,
1610,0.991,0.016,0.06732606142759323,5e-05,,,,,,,,,,,,,,,,,
1620,0.998,0.0161,0.049704745411872864,5e-05,,,,,,,,,,,,,,,,,
1624,1.0,,,,0.6358024690869037,0.3848238481931302,0.6125137211353807,0.573658536535279,0.7648208468554847,0.7002801119947448,0.6879730865773561,0.6228389457683255,113.4844,13.218,0.106,,,,,,
1630,1.004,0.0151,0.0540732704102993,5e-05,,,,,,,,,,,,,,,,,
1640,1.01,0.0158,0.0466524101793766,5e-05,,,,,,,,,,,,,,,,,
1650,1.016,0.016,0.07006438821554184,5e-05,,,,,,,,,,,,,,,,,
1660,1.022,0.0161,0.046860221773386,5e-05,,,,,,,,,,,,,,,,,
1670,1.028,0.0162,0.037973999977111816,5e-05,,,,,,,,,,,,,,,,,
1680,1.034,0.0163,0.05644591897726059,5e-05,,,,,,,,,,,,,,,,,
1690,1.041,0.0155,0.04264441132545471,5e-05,,,,,,,,,,,,,,,,,
1700,1.047,0.0161,0.03080381080508232,5e-05,,,,,,,,,,,,,,,,,
1710,1.053,0.0156,0.034788817167282104,5e-05,,,,,,,,,,,,,,,,,
1720,1.059,0.0154,0.05560937151312828,5e-05,,,,,,,,,,,,,,,,,
1730,1.065,0.0158,0.060385145246982574,5e-05,,,,,,,,,,,,,,,,,
1740,1.071,0.0149,0.05689261853694916,5e-05,,,,,,,,,,,,,,,,,
1750,1.078,0.0155,0.15408770740032196,5e-05,,,,,,,,,,,,,,,,,
1760,1.084,0.0162,0.05933374539017677,5e-05,,,,,,,,,,,,,,,,,
1770,1.09,0.0153,0.0351557731628418,5e-05,,,,,,,,,,,,,,,,,
1780,1.096,0.0149,0.035355232656002045,5e-05,,,,,,,,,,,,,,,,,
1790,1.102,0.0155,0.07853704690933228,5e-05,,,,,,,,,,,,,,,,,
1800,1.108,0.0144,0.03564798831939697,5e-05,,,,,,,,,,,,,,,,,
1810,1.115,0.0155,0.04108873009681702,5e-05,,,,,,,,,,,,,,,,,
1820,1.121,0.0159,0.0616806223988533,5e-05,,,,,,,,,,,,,,,,,
1830,1.127,0.0158,0.041299689561128616,5e-05,,,,,,,,,,,,,,,,,
1840,1.133,0.0144,0.062380556017160416,5e-05,,,,,,,,,,,,,,,,,
1850,1.139,0.0143,0.031216677278280258,5e-05,,,,,,,,,,,,,,,,,
1860,1.145,0.0151,0.07622840255498886,5e-05,,,,,,,,,,,,,,,,,
1870,1.151,0.0149,0.11133749037981033,5e-05,,,,,,,,,,,,,,,,,
1880,1.158,0.015,0.09446029365062714,5e-05,,,,,,,,,,,,,,,,,
1890,1.164,0.0159,0.07836070656776428,5e-05,,,,,,,,,,,,,,,,,
1900,1.17,0.0151,0.13225157558918,5e-05,,,,,,,,,,,,,,,,,
1910,1.176,0.0146,0.0861947163939476,5e-05,,,,,,,,,,,,,,,,,
1920,1.182,0.015,0.06645247340202332,5e-05,,,,,,,,,,,,,,,,,
1930,1.188,0.0155,0.04395783692598343,5e-05,,,,,,,,,,,,,,,,,
1940,1.195,0.0142,0.028617218136787415,5e-05,,,,,,,,,,,,,,,,,
1950,1.201,0.0152,0.03444262593984604,5e-05,,,,,,,,,,,,,,,,,
1960,1.207,0.0151,0.05332605913281441,5e-05,,,,,,,,,,,,,,,,,
1970,1.213,0.0149,0.06823103129863739,5e-05,,,,,,,,,,,,,,,,,
1980,1.219,0.0152,0.047062505036592484,5e-05,,,,,,,,,,,,,,,,,
1990,1.225,0.0145,0.09903547912836075,5e-05,,,,,,,,,,,,,,,,,
2000,1.232,0.0141,0.035420969128608704,5e-05,,,,,,,,,,,,,,,,,
2010,1.238,0.0157,0.08589118719100952,5e-05,,,,,,,,,,,,,,,,,
2020,1.244,0.0152,0.04532952979207039,5e-05,,,,,,,,,,,,,,,,,
2030,1.25,0.0152,0.04819652810692787,5e-05,,,,,,,,,,,,,,,,,
2040,1.256,0.0154,0.03759900480508804,5e-05,,,,,,,,,,,,,,,,,
2050,1.262,0.0153,0.08996037393808365,5e-05,,,,,,,,,,,,,,,,,
2060,1.268,0.0157,0.038853757083415985,5e-05,,,,,,,,,,,,,,,,,
2070,1.275,0.0142,0.030842768028378487,5e-05,,,,,,,,,,,,,,,,,
2080,1.281,0.0142,0.07846785336732864,5e-05,,,,,,,,,,,,,,,,,
2090,1.287,0.0149,0.08265366405248642,5e-05,,,,,,,,,,,,,,,,,
2100,1.293,0.0153,0.07195338606834412,5e-05,,,,,,,,,,,,,,,,,
2110,1.299,0.0147,0.04376140609383583,5e-05,,,,,,,,,,,,,,,,,
2120,1.305,0.0147,0.0689663290977478,5e-05,,,,,,,,,,,,,,,,,
2130,1.312,0.0148,0.10351502895355225,5e-05,,,,,,,,,,,,,,,,,
2140,1.318,0.0145,0.07622658461332321,5e-05,,,,,,,,,,,,,,,,,
2150,1.324,0.0146,0.11742516607046127,5e-05,,,,,,,,,,,,,,,,,
2160,1.33,0.0153,0.033074039965867996,5e-05,,,,,,,,,,,,,,,,,
2170,1.336,0.0148,0.03370256349444389,5e-05,,,,,,,,,,,,,,,,,
2180,1.342,0.015,0.09451175481081009,5e-05,,,,,,,,,,,,,,,,,
2190,1.349,0.0162,0.030447885394096375,5e-05,,,,,,,,,,,,,,,,,
2200,1.355,0.0142,0.10805577784776688,5e-05,,,,,,,,,,,,,,,,,
2210,1.361,0.0154,0.05302363261580467,5e-05,,,,,,,,,,,,,,,,,
2220,1.367,0.0142,0.09094911813735962,5e-05,,,,,,,,,,,,,,,,,
2230,1.373,0.0142,0.06314754486083984,5e-05,,,,,,,,,,,,,,,,,
2240,1.379,0.0154,0.07886631041765213,5e-05,,,,,,,,,,,,,,,,,
2250,1.385,0.0149,0.04149924963712692,5e-05,,,,,,,,,,,,,,,,,
2260,1.392,0.0159,0.036123234778642654,5e-05,,,,,,,,,,,,,,,,,
2270,1.398,0.0153,0.04110431298613548,5e-05,,,,,,,,,,,,,,,,,
2280,1.404,0.0149,0.08999668806791306,5e-05,,,,,,,,,,,,,,,,,
2290,1.41,0.0142,0.04186169058084488,5e-05,,,,,,,,,,,,,,,,,
2300,1.416,0.0147,0.031768325716257095,5e-05,,,,,,,,,,,,,,,,,
2310,1.422,0.0151,0.06364180147647858,5e-05,,,,,,,,,,,,,,,,,
2320,1.429,0.0144,0.0775965005159378,5e-05,,,,,,,,,,,,,,,,,
2330,1.435,0.0155,0.025961069390177727,5e-05,,,,,,,,,,,,,,,,,
2340,1.441,0.0167,0.06662148982286453,5e-05,,,,,,,,,,,,,,,,,
2350,1.447,0.0147,0.08352380990982056,5e-05,,,,,,,,,,,,,,,,,
2360,1.453,0.014,0.06509897857904434,5e-05,,,,,,,,,,,,,,,,,
2370,1.459,0.0151,0.10600746423006058,5e-05,,,,,,,,,,,,,,,,,
2380,1.466,0.0148,0.055977776646614075,5e-05,,,,,,,,,,,,,,,,,
2390,1.472,0.0139,0.04855188727378845,5e-05,,,,,,,,,,,,,,,,,
2400,1.478,0.0148,0.04368474707007408,5e-05,,,,,,,,,,,,,,,,,
2410,1.484,0.0145,0.10757643729448318,5e-05,,,,,,,,,,,,,,,,,
2420,1.49,0.0154,0.0510413832962513,5e-05,,,,,,,,,,,,,,,,,
2430,1.496,0.0147,0.0695263221859932,5e-05,,,,,,,,,,,,,,,,,
2436,1.5,,,,0.6191950463908023,0.42307692303212474,0.5975197293749077,0.5345345344845477,0.7105788422652796,0.6351254479785827,0.6707423580284864,0.5986818402221045,112.8208,13.295,0.106,,,,,,
2440,1.502,0.0151,0.07704745978116989,5e-05,,,,,,,,,,,,,,,,,
2450,1.509,0.0148,0.08563132584095001,5e-05,,,,,,,,,,,,,,,,,
2460,1.515,0.0143,0.06561509519815445,5e-05,,,,,,,,,,,,,,,,,
2470,1.521,0.015,0.04788243770599365,5e-05,,,,,,,,,,,,,,,,,
2480,1.527,0.0147,0.06567017734050751,5e-05,,,,,,,,,,,,,,,,,
2490,1.533,0.0152,0.04451616853475571,5e-05,,,,,,,,,,,,,,,,,
2500,1.539,0.0152,0.055501118302345276,5e-05,,,,,,,,,,,,,,,,,
2510,1.546,0.0149,0.06017092987895012,5e-05,,,,,,,,,,,,,,,,,
2520,1.552,0.0149,0.03575305640697479,5e-05,,,,,,,,,,,,,,,,,
2530,1.558,0.0151,0.08026865869760513,5e-05,,,,,,,,,,,,,,,,,
2540,1.564,0.0137,0.05889514088630676,5e-05,,,,,,,,,,,,,,,,,
2550,1.57,0.0148,0.07030244171619415,5e-05,,,,,,,,,,,,,,,,,
2560,1.576,0.0152,0.0274859219789505,5e-05,,,,,,,,,,,,,,,,,
2570,1.583,0.0141,0.14819717407226562,5e-05,,,,,,,,,,,,,,,,,
2580,1.589,0.0151,0.025260521098971367,5e-05,,,,,,,,,,,,,,,,,
2590,1.595,0.0135,0.044389307498931885,5e-05,,,,,,,,,,,,,,,,,
2600,1.601,0.015,0.05508864298462868,5e-05,,,,,,,,,,,,,,,,,
2610,1.607,0.0142,0.03514847159385681,5e-05,,,,,,,,,,,,,,,,,
2620,1.613,0.015,0.10452854633331299,5e-05,,,,,,,,,,,,,,,,,
2630,1.619,0.0141,0.07822403311729431,5e-05,,,,,,,,,,,,,,,,,
2640,1.626,0.0148,0.04368797689676285,5e-05,,,,,,,,,,,,,,,,,
2650,1.632,0.0142,0.03850170224905014,5e-05,,,,,,,,,,,,,,,,,
2660,1.638,0.0141,0.0616818442940712,5e-05,,,,,,,,,,,,,,,,,
2670,1.644,0.0147,0.031249817460775375,5e-05,,,,,,,,,,,,,,,,,
2680,1.65,0.0142,0.03839800879359245,5e-05,,,,,,,,,,,,,,,,,
2690,1.656,0.0146,0.08936059474945068,5e-05,,,,,,,,,,,,,,,,,
2700,1.663,0.0146,0.05990177020430565,5e-05,,,,,,,,,,,,,,,,,
2710,1.669,0.0137,0.03818608447909355,5e-05,,,,,,,,,,,,,,,,,
2720,1.675,0.0149,0.05516735091805458,5e-05,,,,,,,,,,,,,,,,,
2730,1.681,0.0151,0.07150405645370483,5e-05,,,,,,,,,,,,,,,,,
2740,1.687,0.014,0.06333941221237183,5e-05,,,,,,,,,,,,,,,,,
2750,1.693,0.0143,0.06244827061891556,5e-05,,,,,,,,,,,,,,,,,
2760,1.7,0.0137,0.039566926658153534,5e-05,,,,,,,,,,,,,,,,,
2770,1.706,0.0146,0.03572513163089752,5e-05,,,,,,,,,,,,,,,,,
2780,1.712,0.0143,0.047397542744874954,5e-05,,,,,,,,,,,,,,,,,
2790,1.718,0.0144,0.028088949620723724,5e-05,,,,,,,,,,,,,,,,,
2800,1.724,0.0149,0.041941624134778976,5e-05,,,,,,,,,,,,,,,,,
2810,1.73,0.0136,0.09907443076372147,5e-05,,,,,,,,,,,,,,,,,
2820,1.736,0.0129,0.05968492478132248,5e-05,,,,,,,,,,,,,,,,,
2830,1.743,0.0144,0.04793362319469452,5e-05,,,,,,,,,,,,,,,,,
2840,1.749,0.0138,0.043763794004917145,5e-05,,,,,,,,,,,,,,,,,
2850,1.755,0.014,0.07149169594049454,5e-05,,,,,,,,,,,,,,,,,
2860,1.761,0.0145,0.10357481986284256,5e-05,,,,,,,,,,,,,,,,,
2870,1.767,0.014,0.08818084001541138,5e-05,,,,,,,,,,,,,,,,,
2880,1.773,0.0145,0.1178244948387146,5e-05,,,,,,,,,,,,,,,,,
2890,1.78,0.014,0.03128156065940857,5e-05,,,,,,,,,,,,,,,,,
2900,1.786,0.0143,0.13045427203178406,5e-05,,,,,,,,,,,,,,,,,
2910,1.792,0.0139,0.08658488094806671,5e-05,,,,,,,,,,,,,,,,,
2920,1.798,0.0145,0.060978662222623825,5e-05,,,,,,,,,,,,,,,,,
2930,1.804,0.0146,0.030408939346671104,5e-05,,,,,,,,,,,,,,,,,
